frequency (cm^-1),IR intensity,eda_syn.out,eda_anti.out,molecule 1
2952.258215,13.264605,6.645586,6.619019,13.264605
2952.356899,13.487740,6.758688,6.729052,13.487740
2952.508646,13.839500,6.935016,6.904484,13.839500
2953.348070,15.940700,7.942038,7.998662,15.940700
2953.917202,17.457403,8.620179,8.837225,17.457403
2953.948855,17.542434,8.656887,8.885547,17.542434
2953.951646,17.549931,8.660116,8.889814,17.549931
2954.130083,18.028696,8.863884,9.164812,18.028696
2954.167009,18.127513,8.905318,9.222195,18.127513
2954.271279,18.405734,9.020767,9.384967,18.405734
2954.285242,18.442880,9.036043,9.406837,18.442880
2954.383926,18.704491,9.142663,9.561829,18.704491
2954.535673,19.102837,9.301600,9.801237,19.102837
2955.375097,21.145979,10.032187,11.113792,21.145979
2955.944229,22.268846,10.333367,11.935479,22.268846
2955.975882,22.322709,10.344548,11.978162,22.322709
2955.978673,22.327410,10.345504,11.981906,22.327410
2956.157110,22.611234,10.396482,12.214752,22.611234
2956.194036,22.665723,10.404504,12.261219,22.665723
2956.298306,22.811383,10.422401,12.388983,22.811383
2956.312269,22.829951,10.424261,12.405691,22.829951
2956.410954,22.954710,10.433769,12.520941,22.954710
2956.562700,23.123795,10.435882,12.687914,23.123795
2957.402124,23.517703,10.177136,13.340567,23.517703
2957.801251,23.366340,9.905269,13.461071,23.366340
2957.971256,23.235779,9.764299,13.471480,23.235779
2958.002909,23.207209,9.736534,13.470675,23.207209
2958.005700,23.204627,9.734064,13.470563,23.204627
2958.184137,23.018452,9.568984,13.449468,23.018452
2958.221063,22.974823,9.533135,13.441688,22.974823
2958.325334,22.842419,9.428977,13.413442,22.842419
2958.339296,22.823670,9.414711,13.408958,22.823670
2958.437981,22.684439,9.311849,13.372589,22.684439
2958.589727,22.447996,9.147133,13.300862,22.447996
2959.429151,20.716548,8.129743,12.586805,20.716548
2959.998283,19.236859,7.384417,11.852441,19.236859
2960.029936,19.149632,7.342551,11.807081,19.149632
2960.032727,19.141921,7.338859,11.803062,19.141921
2960.211164,18.642693,7.102846,11.539847,18.642693
2960.248090,18.537991,7.054057,11.483934,18.537991
2960.352361,18.240121,6.916493,11.323627,18.240121
2960.366323,18.200004,6.898102,11.301903,18.200004
2960.465008,17.915110,6.768365,11.146745,17.915110
2960.616754,17.473090,6.569940,10.903150,17.473090
2961.456178,15.000427,5.512226,9.488202,15.000427
2962.025310,13.364944,4.851103,8.513841,13.364944
2962.056963,13.276158,4.815949,8.460209,13.276158
2962.059754,13.268342,4.812858,8.455485,13.268342
2962.238191,12.773252,4.618168,8.155084,12.773252
2962.275117,12.671978,4.578611,8.093367,12.671978
2962.379388,12.388322,4.468290,7.920032,12.388322
2962.393350,12.350605,4.453673,7.896931,12.350605
2962.492035,12.085883,4.351424,7.734459,12.085883
2962.643781,11.685395,4.197858,7.487537,11.685395
2963.483205,9.630529,3.430512,6.200017,9.630529
2964.052337,8.406853,2.989642,5.417211,8.406853
2964.083990,8.342994,2.966966,5.376029,8.342994
2964.086781,8.337385,2.964975,5.372410,8.337385
2964.265218,7.985935,2.840785,5.145150,7.985935
2964.302144,7.914970,2.815831,5.099139,7.914970
2964.406415,7.717840,2.746729,4.971110,7.717840
2964.420377,7.691807,2.737628,4.954179,7.691807
2964.519062,7.510268,2.674315,4.835954,7.510268
2964.670808,7.239461,2.580378,4.659083,7.239461
2965.510232,5.919125,2.131326,3.787799,5.919125
2966.079364,5.185130,1.888299,3.296831,5.185130
2966.111017,5.147860,1.876087,3.271773,5.147860
2966.113808,5.144591,1.875017,3.269574,5.144591
2966.292245,4.941337,1.808646,3.132690,4.941337
2966.329171,4.900666,1.795410,3.105256,4.900666
2966.433442,4.788340,1.758932,3.029409,4.788340
2966.447404,4.773578,1.754146,3.019432,4.773578
2966.546089,4.671096,1.720976,2.950120,4.671096
2966.697835,4.519715,1.672150,2.847565,4.519715
2967.537259,3.806848,1.444867,2.361981,3.806848
2968.106391,3.428005,1.325670,2.102335,3.428005
2968.138044,3.409083,1.319740,2.089343,3.409083
2968.140835,3.407425,1.319220,2.088205,3.407425
2968.319272,3.304759,1.287078,2.017681,3.304759
2968.356198,3.284318,1.280684,2.003634,3.284318
2968.460469,3.228035,1.263088,1.964947,3.228035
2968.474431,3.220656,1.260782,1.959875,3.220656
2968.573116,3.169551,1.244816,1.924735,3.169551
2968.724862,3.094422,1.221358,1.873064,3.094422
2969.564286,2.745645,1.112491,1.633154,2.745645
2970.133418,2.562578,1.055168,1.507410,2.562578
2970.165071,2.553450,1.052302,1.501148,2.553450
2970.167862,2.552650,1.052051,1.500599,2.552650
2970.346299,2.503117,1.036485,1.466632,2.503117
2970.383225,2.493252,1.033382,1.459870,2.493252
2970.487496,2.466079,1.024827,1.441252,2.466079
2970.501458,2.462516,1.023705,1.438811,2.462516
2970.600143,2.437823,1.015922,1.421901,2.437823
2970.751889,2.401480,1.004452,1.397027,2.401480
2971.591314,2.231477,0.950554,1.280923,2.231477
2972.160445,2.140784,0.921673,1.219112,2.140784
2972.192098,2.136225,0.920220,1.216005,2.136225
2972.194889,2.135825,0.920093,1.215732,2.135825
2972.373326,2.111013,0.912193,1.198821,2.111013
2972.410252,2.106058,0.910616,1.195442,2.106058
2972.514523,2.092382,0.906266,1.186116,2.092382
2972.528485,2.090586,0.905695,1.184891,2.090586
2972.627170,2.078122,0.901735,1.176387,2.078122
2972.778916,2.059721,0.895898,1.163824,2.059721
2973.618341,1.972857,0.868633,1.104224,1.972857
2974.187472,1.926285,0.854446,1.071839,1.926285
2974.219125,1.923950,0.853749,1.070201,1.923950
2974.221916,1.923746,0.853688,1.070057,1.923746
2974.400354,1.911070,0.849940,1.061130,1.911070
2974.437279,1.908545,0.849201,1.059344,1.908545
2974.541550,1.901594,0.847180,1.054413,1.901594
2974.555512,1.900682,0.846917,1.053766,1.900682
2974.654197,1.894373,0.845106,1.049267,1.894373
2974.805943,1.885110,0.842487,1.042623,1.885110
2975.645368,1.842846,0.831498,1.011348,1.842846
2976.214499,1.822166,0.827266,0.994900,1.822166
2976.246152,1.821194,0.827105,0.994088,1.821194
2976.248943,1.821109,0.827091,0.994017,1.821109
2976.427381,1.815978,0.826332,0.989646,1.815978
2976.464306,1.814988,0.826206,0.988782,1.814988
2976.568577,1.812326,0.825906,0.986420,1.812326
2976.582539,1.811984,0.825872,0.986111,1.811984
2976.681224,1.809667,0.825676,0.983990,1.809667
2976.832970,1.806440,0.825522,0.980918,1.806440
2977.672395,1.795850,0.827921,0.967929,1.795850
2978.241526,1.795630,0.832782,0.962849,1.795630
2978.273179,1.795785,0.833132,0.962653,1.795785
2978.275970,1.795799,0.833163,0.962636,1.795799
2978.454408,1.797013,0.835306,0.961707,1.797013
2978.491334,1.797335,0.835785,0.961550,1.797335
2978.595604,1.798378,0.837202,0.961176,1.798378
2978.609566,1.798533,0.837399,0.961133,1.798533
2978.708251,1.799726,0.838844,0.960883,1.799726
2978.859997,1.801911,0.841241,0.960671,1.801911
2979.699422,1.821976,0.858617,0.963359,1.821976
2980.268554,1.843882,0.874824,0.969058,1.843882
2980.300206,1.845315,0.875843,0.969472,1.845315
2980.302997,1.845442,0.875933,0.969509,1.845442
2980.481435,1.853973,0.881928,0.972045,1.853973
2980.518361,1.855835,0.883222,0.972613,1.855835
2980.622631,1.861273,0.886978,0.974296,1.861273
2980.636594,1.862022,0.887492,0.974530,1.862022
2980.735278,1.867456,0.891207,0.976249,1.867456
2980.887024,1.876304,0.897197,0.979107,1.876304
2981.726449,1.937036,0.937046,0.999990,1.937036
2982.295581,1.991177,0.971526,1.019651,1.991177
2982.327234,1.994536,0.973644,1.020892,1.994536
2982.330024,1.994834,0.973832,1.021002,1.994834
2982.508462,2.014523,0.986213,1.028311,2.014523
2982.545388,2.018757,0.988867,1.029890,2.018757
2982.649658,2.031016,0.996537,1.034479,2.031016
2982.663621,2.032692,0.997584,1.035108,2.032692
2982.762305,2.044774,1.005120,1.039654,2.044774
2982.914051,2.064181,1.017187,1.046994,2.064181
2983.753476,2.191472,1.095370,1.096102,2.191472
2984.322608,2.299653,1.160764,1.138889,2.299653
2984.354261,2.306250,1.164724,1.141525,2.306250
2984.357051,2.306834,1.165075,1.141759,2.306834
2984.535489,2.345265,1.188089,1.157176,2.345265
2984.572415,2.353479,1.192995,1.160484,2.353479
2984.676685,2.377169,1.207120,1.170049,2.377169
2984.690648,2.380397,1.209043,1.171355,2.380397
2984.789332,2.403598,1.222837,1.180761,2.403598
2984.941078,2.440605,1.244770,1.195834,2.440605
2985.780503,2.676482,1.382677,1.293805,2.676482
2986.349635,2.868953,1.492941,1.376012,2.868953
2986.381288,2.880478,1.499482,1.380995,2.880478
2986.384078,2.881498,1.500061,1.381437,2.881498
2986.562516,2.948169,1.537767,1.410403,2.948169
2986.599442,2.962321,1.545741,1.416579,2.962321
2986.703712,3.002941,1.568576,1.434365,3.002941
2986.717675,3.008455,1.571669,1.436785,3.008455
2986.816359,3.047927,1.593770,1.454157,3.047927
2986.968105,3.110351,1.628567,1.481784,3.110351
2987.807530,3.493766,1.838244,1.655521,3.493766
2988.376662,3.789886,1.995550,1.794335,3.789886
2988.408315,3.807177,2.004612,1.802565,3.807177
2988.411105,3.808706,2.005413,1.803293,3.808706
2988.589543,3.907778,2.057064,1.850714,3.907778
2988.611681,3.920251,2.063535,1.856716,3.920251
2988.626469,3.928604,2.067864,1.860740,3.928604
2988.730739,3.987997,2.098555,1.889442,3.987997
2988.744702,3.996015,2.102686,1.893329,3.996015
2988.843386,4.053110,2.132013,1.921097,4.053110
2988.995132,4.142326,2.177533,1.964793,4.142326
2989.834557,4.662537,2.435130,2.227407,4.662537
2990.403689,5.032909,2.609446,2.423464,5.032909
2990.435342,5.053707,2.618979,2.434728,5.053707
2990.438132,5.055541,2.619818,2.435723,5.055541
2990.616570,5.172897,2.673041,2.499855,5.172897
2990.653496,5.197184,2.683934,2.513250,5.197184
2990.757766,5.265719,2.714437,2.551282,5.265719
2990.771729,5.274888,2.718491,2.556397,5.274888
2990.870413,5.339612,2.746922,2.592689,5.339612
2991.022159,5.438739,2.789809,2.648930,5.438739
2991.861584,5.967207,3.002514,2.964693,5.967207
2992.430716,6.290459,3.115348,3.175111,6.290459
2992.462369,6.307266,3.120749,3.186517,6.307266
2992.465159,6.308741,3.121221,3.187520,6.308741
2992.643597,6.400781,3.149822,3.250959,6.400781
2992.680523,6.419248,3.155357,3.263891,6.419248
2992.784793,6.470276,3.170275,3.300001,6.470276
2992.798756,6.476981,3.172193,3.304788,6.476981
2992.897440,6.523490,3.185211,3.338279,6.523490
2993.049186,6.591915,3.203412,3.388503,6.591915
2993.888611,6.897626,3.267500,3.630126,6.897626
2994.457743,7.032892,3.283731,3.749161,7.032892
2994.489396,7.038784,3.284226,3.754559,7.038784
2994.492186,7.039296,3.284268,3.755028,7.039296
2994.670624,7.069438,3.286545,3.782893,7.069438
2994.707550,7.075060,3.286932,3.788128,7.075060
2994.811820,7.089846,3.287921,3.801925,7.089846
2994.825783,7.091707,3.288045,3.803662,7.091707
2994.924467,7.104087,3.288886,3.815201,7.104087
2995.076214,7.120620,3.290183,3.830437,7.120620
2995.915638,7.171834,3.307749,3.864085,7.171834
2996.484770,7.191881,3.343759,3.848121,7.191881
2996.516423,7.193236,3.346636,3.846600,7.193236
2996.519214,7.193358,3.346895,3.846464,7.193358
2996.697651,7.202175,3.365202,3.836972,7.202175
2996.734577,7.204289,3.369445,3.834844,7.204289
2996.838847,7.210902,3.382313,3.828589,7.210902
2996.852810,7.211866,3.384138,3.827728,7.211866
2996.951494,7.219261,3.397756,3.821505,7.219261
2997.103241,7.232859,3.421245,3.811613,7.232859
2997.942665,7.377602,3.616341,3.761261,7.377602
2998.511797,7.570650,3.824080,3.746570,7.570650
2998.543450,7.584231,3.837696,3.746535,7.584231
2998.546241,7.585444,3.838908,3.746536,7.585444
2998.724678,7.668386,3.920134,3.748252,7.668386
2998.761604,7.686910,3.937885,3.749026,7.686910
2998.865874,7.741833,3.989798,3.752035,7.741833
2998.879837,7.749486,3.996953,3.752533,7.749486
2998.978521,7.805633,4.048909,3.756724,7.805633
2999.130268,7.899201,4.133642,3.765558,7.899201
2999.969692,8.592687,4.716311,3.876375,8.592687
3000.538824,9.255393,5.231103,4.024290,9.255393
3000.570477,9.297293,5.262765,4.034528,9.297293
3000.573268,9.301014,5.265572,4.035442,9.301014
3000.751705,9.547912,5.450369,4.097543,9.547912
3000.788631,9.601246,5.489924,4.111322,9.601246
3000.892901,9.756066,5.604072,4.151993,9.756066
3000.906864,9.777274,5.619634,4.157640,9.777274
3001.005548,9.930415,5.731489,4.198926,9.930415
3001.157295,10.177132,5.909915,4.267217,10.177132
3001.996719,11.799199,7.039706,4.759492,11.799199
3002.565851,13.159267,7.943258,5.216008,13.159267
3002.597504,13.241275,7.996705,5.244570,13.241275
3002.600295,13.248538,8.001433,5.247105,13.248538
3002.778732,13.723834,8.309032,5.414802,13.723834
3002.815658,13.824879,8.373976,5.450903,13.824879
3002.919928,14.115185,8.559711,5.555474,14.115185
3002.933891,14.154617,8.584843,5.569774,14.154617
3003.032575,14.437069,8.764213,5.672856,14.437069
3003.184322,14.884208,9.045872,5.838336,14.884208
3004.023746,17.632918,10.720519,6.912398,17.632918
3004.592878,19.746635,11.946827,7.799808,19.746635
3004.624531,19.869607,12.016581,7.853026,19.869607
3004.627322,19.880475,12.022737,7.857738,19.880475
3004.805759,20.583865,12.418266,8.165599,20.583865
3004.842685,20.731462,12.500532,8.230930,20.731462
3004.946955,21.151857,12.733448,8.418409,21.151857
3004.960918,21.208548,12.764698,8.443850,21.208548
3005.059602,21.611808,12.985892,8.625917,21.611808
3005.211349,22.240349,13.326775,8.913574,22.240349
3006.050773,25.862208,15.193142,10.669066,25.862208
3006.619905,28.392147,16.385059,12.007088,28.392147
3006.651558,28.533022,16.448352,12.084669,28.533022
3006.654349,28.545440,16.453915,12.091524,28.545440
3006.832786,29.338088,16.803328,12.534760,29.338088
3006.869712,29.501686,16.874026,12.627660,29.501686
3006.973982,29.962561,17.070493,12.892067,29.962561
3006.987945,30.024139,17.096438,12.927701,30.024139
3007.086629,30.458288,17.277264,13.181024,30.458288
3007.238376,31.121656,17.546307,13.575349,31.121656
3008.077800,34.652224,18.817298,15.834926,34.652224
3008.646932,36.863203,19.466440,17.396763,36.863203
3008.678585,36.981138,19.497983,17.483156,36.981138
3008.681376,36.991510,19.500743,17.490768,36.991510
3008.859813,37.645831,19.670459,17.975372,37.645831
3008.896739,37.779055,19.703999,18.075055,37.779055
3009.001009,38.151197,19.796014,18.355183,38.151197
3009.014972,38.200576,19.808047,18.392529,38.200576
3009.113656,38.546525,19.891278,18.655248,38.546525
3009.265403,39.068112,20.013624,19.054488,39.068112
3010.104827,41.737088,20.621929,21.115159,41.737088
3010.673959,43.366067,21.044721,22.321345,43.366067
3010.705612,43.453268,21.070029,22.383239,43.453268
3010.708403,43.460942,21.072272,22.388670,43.460942
3010.886840,43.946955,21.220003,22.726952,43.946955
3010.923766,44.046478,21.251704,22.794773,44.046478
3011.028036,44.325797,21.343496,22.982301,44.325797
3011.041999,44.363022,21.356052,23.006970,44.363022
3011.140683,44.625049,21.446655,23.178394,44.625049
3011.292430,45.024876,21.592646,23.432230,45.024876
3012.131854,47.222706,22.565018,24.657688,47.222706
3012.700986,48.771716,23.389176,25.382540,48.771716
3012.732639,48.860618,23.438628,25.421989,48.860618
3012.735430,48.868472,23.443005,25.425467,48.868472
3012.913867,49.376205,23.728276,25.647929,49.376205
3012.950793,49.482678,23.788581,25.694097,49.482678
3013.055063,49.786000,23.961030,25.824970,49.786000
3013.069026,49.826919,23.984354,25.842566,49.826919
3013.167710,50.118174,24.150649,25.967525,50.118174
3013.319457,50.573028,24.410809,26.162219,50.573028
3014.158881,53.221638,25.891127,27.330511,53.221638
3014.728013,55.073322,26.835410,28.237912,55.073322
3014.759666,55.175152,26.883946,28.291206,55.175152
3014.762457,55.184118,26.888200,28.295919,55.184118
3014.940894,55.752154,27.150583,28.601571,55.752154
3014.977820,55.868189,27.202342,28.665847,55.868189
3015.082090,56.192373,27.343282,28.849090,56.192373
3015.096053,56.235357,27.361542,28.873815,56.235357
3015.194737,56.535927,27.486210,29.049716,56.535927
3015.346484,56.985523,27.661813,29.323711,56.985523
3016.185908,59.051114,28.188715,30.862398,59.051114
3016.755040,59.843835,28.016755,31.827080,59.843835
3016.786693,59.869379,27.993217,31.876162,59.869379
3016.789484,59.871529,27.991070,31.880460,59.871529
3016.967921,59.974112,27.829633,32.144478,59.974112
3017.109117,60.004927,27.668297,32.336630,60.004927
3017.123080,60.005482,27.650742,32.354740,60.005482
3017.221764,59.996357,27.518529,32.477828,59.996357
3017.373511,59.936872,27.287762,32.649110,59.936872
3018.212935,58.562776,25.462279,33.100497,58.562776
3018.782067,56.612725,23.797899,32.814826,56.612725
3018.813720,56.481097,23.697826,32.783270,56.481097
3018.816511,56.469378,23.688971,32.780408,56.469378
3018.994948,55.682890,23.112656,32.570234,55.682890
3019.136144,55.010095,22.643926,32.366169,55.010095
3019.248791,54.442799,22.263117,32.179682,54.442799
3019.400538,53.637836,21.742032,31.895805,53.637836
3019.422110,53.519749,21.667296,31.852453,53.519749
3020.239962,48.476368,18.769636,29.706732,48.476368
3020.809094,44.499712,16.758212,27.741500,44.499712
3020.840747,44.271838,16.648080,27.623758,44.271838
3020.843538,44.251722,16.638381,27.613341,44.251722
3021.021975,42.958439,16.022493,26.935947,42.958439
3021.163171,41.927359,15.541630,26.385730,41.927359
3021.275818,41.101710,15.162583,25.939128,41.101710
3021.427565,39.987511,14.658978,25.328534,39.987511
3022.266989,33.898345,12.044325,21.854021,33.898345
3022.836121,29.969811,10.461350,19.508461,29.969811
3022.867774,29.758295,10.378166,19.380129,29.758295
3022.870565,29.739685,10.370856,19.368828,29.739685
3023.049002,28.563267,9.911943,18.651324,28.563267
3023.190198,27.651915,9.560620,18.091295,27.651915
3023.302845,26.937783,9.287842,17.649941,26.937783
3023.454592,25.994600,8.930924,17.063676,25.994600
3024.294016,21.194058,7.172435,14.021622,21.194058
3024.863148,18.360691,6.179885,12.180806,18.360691
3024.894801,18.213240,6.129159,12.084081,18.213240
3024.897592,18.200290,6.124708,12.075582,18.200290
3025.076029,17.389426,5.847450,11.541976,17.389426
3025.217225,16.771526,5.638051,11.133475,16.771526
3025.329872,16.293460,5.477160,10.816300,16.293460
3025.481619,15.670138,5.268855,10.401284,15.670138
3026.321043,12.634396,4.278156,8.356240,12.634396
3026.890175,10.945173,3.743670,7.201503,10.945173
3026.921828,10.859270,3.716794,7.142475,10.859270
3026.924619,10.851735,3.714438,7.137296,10.851735
3027.103056,10.382902,3.568267,6.814635,10.382902
3027.244252,10.029548,3.458634,6.570914,10.029548
3027.356899,9.758450,3.374818,6.383631,9.758450
3027.508646,9.407942,3.266813,6.141129,9.407942
3028.348070,7.746608,2.759318,4.987290,7.746608
3028.917202,6.851776,2.487400,4.364375,6.851776
3028.948855,6.806747,2.473702,4.333044,6.806747
3028.951646,6.802799,2.472501,4.330298,6.802799
3029.130083,6.557764,2.397886,4.159879,6.557764
3029.271279,6.373799,2.341758,4.032041,6.373799
3029.383926,6.233020,2.298724,3.934297,6.233020
3029.535673,6.051401,2.243072,3.808329,6.051401
3030.375097,5.193066,1.976843,3.216223,5.193066
3030.944229,4.727751,1.828920,2.898831,4.727751
3030.975882,4.704166,1.821326,2.882840,4.704166
